date;vac_statut;nb_PCR;nb_PCR_sympt;nb_PCR+;nb_PCR+_sympt;HC;HC_PCR+;SC;SC_PCR+;DC;DC_PCR+;effectif
2022-02-25;Complet de moins de 3 mois - sans rappel;5518.95;986.29;914.29;426.0;30.52;17.7;0.5;0.5;7.15;7.15;2191506.54
2022-02-25;Complet entre 3 mois et 6 mois - sans rappel;9855.37;2074.82;1953.7;955.95;69.19;47.6;9.27;9.16;9.43;8.08;5378557.19
2022-02-25;Complet de 6 mois ou plus - sans rappel;13102.08;2399.53;1997.27;955.85;83.69;65.84;10.21;8.88;23.97;21.44;7128765.32
2022-02-26;Primo dose efficace;1111.8;136.06;138.88;51.51;7.35;4.73;0.0;0.0;1.14;0.78;822051.07
2022-02-27;Non-vaccinés;6868.99;1259.92;1129.96;411.28;162.27;125.21;35.35;24.42;30.21;24.15;14007870.57
2022-02-27;Primo dose efficace;489.18;46.23;48.11;16.16;9.07;7.13;0.04;0.04;1.97;1.2;813141.59
2022-02-27;Complet de moins de 3 mois - sans rappel;1655.85;220.08;179.98;66.82;16.8;10.88;4.26;4.26;2.05;2.0;2151922.75
2022-02-27;Complet - avec rappel de moins de 3 mois;18915.57;2483.38;2358.34;968.92;154.27;123.33;28.4;20.23;22.57;19.1;31212560.1
2022-02-27;Complet - avec rappel entre 3 mois et 6 mois;5601.3;615.57;657.39;222.33;129.35;99.36;17.73;15.37;28.65;15.65;6901829.35
2022-02-27;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.07
2022-02-28;Complet de moins de 3 mois - sans rappel;6948.92;1392.68;1230.59;640.09;30.33;26.46;2.5;2.29;4.68;3.06;2150709.18
2022-02-28;Complet de 6 mois ou plus - sans rappel;17196.3;3252.38;2919.67;1477.43;65.65;54.54;13.39;9.46;14.29;14.05;7388320.67
2022-02-28;Complet - avec rappel entre 3 mois et 6 mois;33072.63;3772.43;4566.24;1856.86;200.13;149.85;27.14;16.1;44.84;35.86;6963941.6
2022-03-01;Non-vaccinés;25468.07;6093.29;5224.73;2831.59;209.78;162.73;33.53;27.66;36.25;28.43;14007622.95
2022-03-01;Primo dose récente;201.85;34.88;28.9;10.26;0.02;0.02;0.0;0.0;0.0;0.0;51297.75
2022-03-01;Complet - avec rappel de moins de 3 mois;73056.62;13977.91;11055.24;5763.69;255.35;207.19;30.03;20.76;24.06;21.36;30866401.35
2022-03-02;Complet de moins de 3 mois - sans rappel;5114.17;1111.01;894.31;476.28;23.39;16.4;2.16;2.16;4.85;4.65;2116401.11
2022-03-02;Complet - avec rappel de 6 mois ou plus;50.81;2.77;6.24;2.77;2.51;0.2;0.01;0.01;0.0;0.0;13668.53
2022-03-03;Non-vaccinés;22901.08;5906.25;5150.91;2803.83;208.01;167.59;22.14;19.03;46.19;35.69;14003409.64
2022-03-03;Primo dose récente;146.62;25.12;16.36;7.26;0.01;0.01;0.0;0.0;0.0;0.0;45075.22
2022-03-03;Primo dose efficace;1385.2;243.83;225.89;100.27;10.0;7.19;2.03;1.0;6.12;4.81;790274.59
2022-03-03;Complet entre 3 mois et 6 mois - sans rappel;7750.33;1792.29;1484.16;787.84;51.5;42.56;7.59;7.56;11.96;7.07;4431785.03
2022-03-03;Complet - avec rappel entre 3 mois et 6 mois;19908.22;3380.66;3478.84;1544.8;228.82;174.28;23.95;18.91;50.66;40.82;8295752.8
2022-03-04;Complet de moins de 3 mois - sans rappel;4732.94;922.18;759.6;404.62;27.68;22.44;3.24;2.17;3.31;1.21;2085207.34
2022-03-04;Complet entre 3 mois et 6 mois - sans rappel;7684.49;1602.28;1464.09;735.01;52.24;42.25;8.03;6.2;7.44;6.64;4305874.86
2022-03-04;Complet - avec rappel de moins de 3 mois;62120.17;12487.06;10259.91;5340.96;180.47;138.01;17.23;12.7;24.35;18.87;29496912.05
2022-03-04;Complet - avec rappel entre 3 mois et 6 mois;23906.23;3757.48;3816.33;1639.14;196.52;162.3;28.38;17.81;34.52;25.3;8840057.26000001
2022-03-05;Non-vaccinés;16945.65;3507.3;3186.94;1609.99;125.8;98.52;25.01;21.73;34.1;29.72;14001408.61
2022-03-05;Complet de moins de 3 mois - sans rappel;3713.67;533.02;506.8;237.59;25.13;20.99;1.71;1.21;2.79;2.69;2060910.18
2022-03-06;Non-vaccinés;6480.35;1321.3;1078.61;433.56;131.84;101.89;17.38;16.0;26.39;19.01;14000361.79
2021-05-31;Non-vaccinés;159313.15;21290.18;9070.03;3660.36;284.38;211.77;76.33;59.8;26.45;15.17;41550469.7
2021-05-31;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.84
2021-06-01;Non-vaccinés;137343.74;18325.4;6287.42;2394.6;283.7;201.58;65.99;57.7;27.49;22.91;41196029.47
2021-06-01;Primo dose efficace;34572.11;2474.55;350.95;114.02;29.35;19.35;6.71;4.25;5.56;2.34;10826070.15
2021-06-02;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.84
2021-06-03;Complet entre 3 mois et 6 mois - sans rappel;7732.61;333.12;67.28;4.31;3.78;2.52;1.39;1.02;0.09;0.09;1701544.74
2021-06-04;Non-vaccinés;161312.48;13815.26;5529.88;1715.26;261.93;190.89;57.46;49.09;20.63;16.63;39892428.79
2021-06-04;Complet de moins de 3 mois - sans rappel;39913.22;1546.0;533.6;151.33;26.48;20.84;7.2;3.5;4.18;4.18;9408472.46
2021-06-05;Primo dose récente;9679.59;439.18;187.87;61.79;3.87;3.24;5.12;4.0;0.0;0.0;4783966.48
2021-06-05;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.99;0.0;0.0;0.0;1.82
2021-06-06;Primo dose récente;2277.45;143.62;52.16;21.16;7.24;4.79;0.77;0.27;0.0;0.0;4743457.19
2021-06-06;Primo dose efficace;6551.87;370.2;78.93;19.2;14.92;11.33;5.86;3.26;5.43;5.1;11907692.14
2021-06-06;Complet entre 3 mois et 6 mois - sans rappel;1438.89;115.41;15.04;2.32;2.21;1.12;0.34;0.09;1.0;1.0;1858139.83
2021-06-06;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.82
2021-06-07;Primo dose efficace;48271.89;2717.04;376.56;136.23;35.76;27.37;10.39;9.17;8.27;5.56;12023804.53
2021-06-07;Complet entre 3 mois et 6 mois - sans rappel;9730.46;391.74;85.77;13.0;3.68;3.24;1.08;0.08;1.27;1.27;1866108.67
2021-06-07;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.82
2021-06-08;Complet de moins de 3 mois - sans rappel;32821.42;1521.14;398.08;103.53;36.12;21.37;3.33;3.33;2.62;2.5;9997499.01
2021-06-08;Complet entre 3 mois et 6 mois - sans rappel;7904.89;357.71;52.41;12.26;5.81;5.4;2.0;2.0;2.0;1.0;1916671.61
2021-06-10;Primo dose récente;17257.29;902.49;232.46;102.7;15.67;7.14;4.36;3.08;0.0;0.0;4745362.4
2021-06-10;Primo dose efficace;42912.19;2084.51;218.76;58.77;17.44;12.1;7.3;4.33;9.61;8.94;12325630.41
2021-06-11;Primo dose efficace;48170.34;1842.68;239.08;54.18;12.15;8.59;6.88;3.52;11.58;9.39;12472282.6
2021-06-11;Complet de moins de 3 mois - sans rappel;36801.89;1324.31;359.69;87.18;26.2;20.03;3.17;3.17;3.17;3.11;10667891.08
2021-06-12;Non-vaccinés;62643.72;4347.18;1740.48;487.09;141.49;100.36;39.26;34.26;13.44;9.94;37118076.27
2021-06-12;Complet de moins de 3 mois - sans rappel;24443.78;747.61;159.13;39.77;16.01;11.41;4.41;3.41;0.18;0.06;10967695.7
2021-06-12;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8
2021-06-13;Primo dose efficace;6745.19;326.23;37.0;7.84;9.11;8.36;4.8;3.09;5.99;3.66;12622303.0
2021-06-13;Complet de moins de 3 mois - sans rappel;6954.47;328.78;52.55;8.41;8.11;2.8;2.12;1.12;2.33;1.0;11167101.34
2021-06-13;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8
2021-06-14;Non-vaccinés;113612.67;9919.0;3258.39;1070.55;148.33;106.16;36.34;28.92;18.34;15.67;36735042.97
2021-06-14;Primo dose efficace;46882.43;2298.36;255.29;56.6;20.76;15.08;3.15;2.59;3.22;3.22;12670734.5
2021-06-14;Complet de moins de 3 mois - sans rappel;45904.75;1547.05;372.18;120.82;22.1;16.41;6.78;3.41;2.11;2.11;11221747.8
2021-06-15;Primo dose récente;11637.67;738.89;158.72;51.07;8.16;5.49;0.45;0.33;0.01;0.01;4509237.22
2021-06-15;Complet de moins de 3 mois - sans rappel;34466.0;1354.5;248.53;56.51;15.7;13.31;0.46;0.0;2.34;2.34;11485164.21
2021-06-16;Complet entre 3 mois et 6 mois - sans rappel;7091.64;295.15;28.17;5.74;0.33;0.0;1.0;0.0;4.34;0.0;2258012.15
2021-06-17;Non-vaccinés;101787.91;7296.97;2020.4;599.35;111.33;74.61;36.02;24.04;21.42;16.36;35882363.5
2021-06-17;Primo dose efficace;44787.08;1716.31;174.7;43.68;14.24;6.63;3.85;3.67;5.56;5.5;12918933.96
2021-06-17;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;2.09
2021-06-17;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4
2021-06-18;Non-vaccinés;125960.74;6750.64;2112.79;526.48;104.69;67.26;25.73;18.07;11.47;9.48;35568031.53
2021-06-18;Primo dose récente;16271.77;580.11;134.39;41.23;3.5;2.17;3.18;1.12;0.0;0.0;4136145.73
2021-06-18;Complet de moins de 3 mois - sans rappel;41725.04;1300.5;294.23;63.64;11.52;8.3;5.33;4.1;2.14;1.14;12349126.07
2021-06-19;Complet de moins de 3 mois - sans rappel;28090.31;781.2;143.06;21.11;10.0;7.73;2.55;2.41;1.16;1.16;12713229.88
2021-06-19;Complet entre 3 mois et 6 mois - sans rappel;4894.56;193.53;18.65;4.63;5.38;4.38;0.16;0.11;3.12;1.46;2386031.79
2021-06-21;Primo dose efficace;45996.08;2133.33;219.66;47.54;19.84;16.6;1.0;1.0;5.5;2.5;13196286.54
2021-06-21;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.78
2021-06-22;Primo dose récente;9162.04;606.88;88.58;34.08;3.59;3.05;4.39;1.0;0.0;0.0;3727840.55
2021-06-22;Complet entre 3 mois et 6 mois - sans rappel;7656.34;305.67;20.8;0.47;6.77;5.73;1.0;1.0;2.0;0.0;2442420.8
2021-06-23;Non-vaccinés;81758.38;6490.3;1542.97;445.47;75.19;49.96;14.0;11.0;16.28;13.58;34542624.96
2021-06-23;Complet entre 3 mois et 6 mois - sans rappel;6875.11;330.59;24.34;3.5;4.76;4.37;3.0;3.0;3.8;2.11;2488936.68
2021-06-23;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.0;1.92
2021-06-24;Primo dose récente;11101.14;521.61;84.64;29.61;3.75;3.23;2.39;1.0;0.0;0.0;3415257.13
2021-06-24;Primo dose efficace;42409.94;1884.29;154.86;52.28;10.47;8.35;1.0;0.0;3.0;2.0;13094827.09
2021-06-25;Non-vaccinés;109850.25;6076.99;1608.91;434.19;71.14;50.0;16.31;14.31;4.98;3.78;34077711.18
2021-06-25;Primo dose récente;11702.58;460.8;84.64;24.49;1.86;1.34;1.17;0.17;0.01;0.0;3256737.19
2021-06-26;Primo dose efficace;27671.11;914.52;112.4;25.79;4.76;2.66;2.0;2.0;11.0;5.0;12978160.93
2021-06-26;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.77
2021-06-27;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22;0.22;1.99
2021-06-27;Complet de 6 mois ou plus - sans rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19;0.19;0.19
2021-06-27;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19;0.19;0.19
2021-06-28;Primo dose efficace;45522.5;2535.16;268.15;84.95;16.57;8.39;3.0;2.0;3.41;1.33;12949528.0
2021-06-28;Complet de moins de 3 mois - sans rappel;55658.24;2140.33;360.94;102.32;14.86;9.53;1.0;1.0;1.0;1.0;15253462.78
2021-06-29;Non-vaccinés;89916.82;7465.87;1631.25;548.08;77.06;56.95;15.2;11.2;5.67;4.67;33495019.06
2021-06-29;Primo dose récente;8029.13;506.47;103.47;43.47;2.23;2.23;0.0;0.0;0.0;0.0;2842588.54
2021-06-29;Complet entre 3 mois et 6 mois - sans rappel;8024.19;393.24;41.55;9.48;8.34;2.58;1.0;1.0;0.17;0.0;2722487.49
2021-06-29;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.76
2021-06-30;Primo dose efficace;40679.08;2382.94;262.22;90.09;14.95;10.67;2.5;2.5;2.0;2.0;12567531.8
2021-06-30;Complet de moins de 3 mois - sans rappel;41656.1;1956.55;347.5;115.67;17.63;14.03;3.33;2.33;3.0;1.0;16041336.87
2021-07-01;Non-vaccinés;106210.6;6570.2;1721.68;581.24;62.5;46.52;12.28;7.28;7.17;5.67;33114713.55
2021-07-01;Primo dose efficace;44685.45;2224.74;248.98;84.74;9.35;5.9;0.57;0.57;4.67;4.17;12406768.38
2021-07-01;Complet de 6 mois ou plus - sans rappel;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.78
2021-07-01;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.76
2021-07-02;Non-vaccinés;120872.17;6343.65;1933.98;607.36;66.64;45.55;14.38;9.88;9.42;8.0;32886502.92
2021-07-02;Complet de moins de 3 mois - sans rappel;53649.88;2005.95;429.41;125.13;19.65;15.22;4.14;2.14;1.0;1.0;16779448.91
2021-07-03;Non-vaccinés;71927.22;3138.14;1105.01;351.35;46.18;36.12;14.17;12.17;12.05;10.85;32661504.42
2021-07-04;Non-vaccinés;20065.01;1138.4;473.94;159.72;38.36;31.3;12.0;7.0;3.0;3.0;32521904.37
2021-07-04;Complet entre 3 mois et 6 mois - sans rappel;2145.34;139.53;9.41;4.34;3.43;2.18;1.0;0.0;0.0;0.0;3133506.72
2021-07-04;Complet de 6 mois ou plus - sans rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;215.14
2021-07-05;Complet entre 3 mois et 6 mois - sans rappel;12009.91;658.86;62.7;16.97;1.58;1.58;1.0;1.0;1.52;1.0;3153146.27
2021-07-05;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15;0.0;4.9
2021-07-05;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2
2021-07-06;Primo dose récente;8489.16;527.73;167.31;68.58;3.61;1.56;0.0;0.0;0.0;0.0;2314282.37
2021-07-06;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.75
2021-07-07;Primo dose efficace;39989.76;2667.99;433.91;157.48;4.25;4.25;0.0;0.0;5.14;3.0;11180356.91
2021-07-07;Complet de 6 mois ou plus - sans rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;350.31
2021-07-08;Primo dose récente;11358.76;502.33;183.41;73.48;2.08;2.08;0.3;0.3;0.0;0.0;2267537.17
2021-07-08;Primo dose efficace;46217.4;2713.08;447.17;153.94;10.77;9.77;0.07;0.07;2.38;1.0;10901270.73
2021-07-08;Complet entre 3 mois et 6 mois - sans rappel;7762.0;589.98;54.97;16.82;2.72;2.72;0.0;0.0;1.28;1.0;3396139.75
2021-07-08;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.73
2021-07-09;Non-vaccinés;132944.72;7662.63;3022.87;1050.03;67.88;54.0;23.6;18.6;4.94;2.5;31668706.76
2021-07-09;Primo dose récente;12476.91;427.51;207.32;85.96;2.03;2.03;1.0;1.0;0.0;0.0;2254620.26
2021-07-09;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.73
2021-07-10;Non-vaccinés;76179.53;4011.75;1585.72;577.73;59.18;45.05;24.5;21.5;9.62;6.0;31443409.85
2021-07-10;Primo dose récente;6670.98;205.19;114.31;42.49;5.12;4.12;1.0;1.0;0.0;0.0;2250970.52
2021-07-10;Primo dose efficace;26889.91;1207.26;270.24;76.92;3.18;2.18;0.0;0.0;2.38;2.0;10322526.85
2021-07-10;Complet de 6 mois ou plus - sans rappel;1.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;762.34
2021-07-10;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.73
2021-07-12;Non-vaccinés;120418.37;10830.53;4913.53;2196.6;82.84;60.4;21.56;16.67;2.0;1.0;31238740.44
2021-07-12;Complet de 6 mois ou plus - sans rappel;2.34;0.0;0.0;0.0;0.0;0.0;0.11;0.0;0.0;0.0;844.74
2021-07-12;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.12
2021-07-13;Primo dose récente;9882.94;654.92;345.44;166.24;4.67;4.55;1.0;1.0;0.0;0.0;2258574.91
2021-07-13;Primo dose efficace;39601.19;2955.07;714.85;286.26;14.05;10.0;2.0;2.0;0.67;0.67;9701701.36
2021-07-13;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7
2021-07-14;Primo dose récente;2465.04;142.32;68.23;29.2;2.8;2.77;2.0;2.0;0.0;0.0;2358556.91
2021-07-14;Complet de 6 mois ou plus - sans rappel;2.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1332.46
2021-07-14;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.69
2021-07-15;Primo dose récente;13207.87;786.0;501.36;230.22;5.16;4.92;1.65;1.65;0.0;0.0;2333156.61
2021-07-15;Complet entre 3 mois et 6 mois - sans rappel;12098.12;1023.47;198.46;75.4;15.54;12.42;1.38;1.2;2.0;2.0;4188952.56
2021-07-15;Complet de 6 mois ou plus - sans rappel;5.11;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;1715.78
2021-07-16;Non-vaccinés;133474.29;12118.39;7140.88;3127.5;118.2;84.61;23.74;18.94;9.0;6.0;30267002.86
2021-07-16;Complet de 6 mois ou plus - sans rappel;10.11;0.0;1.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2822.47
2021-07-18;Non-vaccinés;19748.63;1998.49;1396.48;636.19;97.31;76.84;31.23;24.13;4.0;3.0;29634273.47
2021-07-18;Complet de 6 mois ou plus - sans rappel;2.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3556.14
2021-07-19;Non-vaccinés;129505.68;16897.0;12451.37;6226.53;155.33;119.17;36.26;30.97;10.8;5.8;29526418.64
2021-07-19;Primo dose récente;14167.9;1296.11;1018.52;499.12;8.19;7.38;2.54;1.17;0.0;0.0;2759764.72
2021-07-20;Non-vaccinés;117588.6;15649.05;11318.37;5530.22;144.57;102.69;39.89;32.19;3.65;3.65;29243139.79
2021-07-20;Primo dose efficace;33166.8;3251.7;1464.64;622.43;13.43;7.27;0.14;0.14;1.06;1.06;7935516.68
2021-07-20;Complet entre 3 mois et 6 mois - sans rappel;15614.01;1289.4;323.26;122.39;18.45;14.15;3.05;2.0;1.13;1.13;4767205.53
2021-07-21;Primo dose récente;16718.72;1620.7;1305.55;665.14;5.27;3.39;1.64;0.33;0.0;0.0;3036029.24
2021-07-21;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.24;0.0;0.0;0.0;0.24
2021-07-22;Primo dose récente;24230.77;1526.99;1467.87;644.11;13.01;9.0;3.84;1.4;0.0;0.0;3222179.32
2021-07-22;Complet de moins de 3 mois - sans rappel;67918.55;5905.27;2403.18;964.45;32.67;23.18;9.03;7.47;2.0;0.0;23039834.34
2021-07-22;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.53
2021-07-23;Non-vaccinés;177751.7;14790.59;12487.17;5377.72;207.72;152.57;58.9;50.2;12.1;7.1;28041641.7
2021-07-23;Complet entre 3 mois et 6 mois - sans rappel;17432.65;1252.59;445.79;155.44;22.63;19.93;0.25;0.2;2.4;2.4;5308750.31
2021-07-24;Complet de moins de 3 mois - sans rappel;52806.7;3017.74;1443.59;514.4;24.71;18.28;8.82;8.26;2.13;2.13;23765624.27
2021-07-24;Complet de 6 mois ou plus - sans rappel;8.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7443.75
2021-07-24;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.47
2021-07-25;Primo dose récente;3459.46;268.79;272.69;108.02;8.56;5.51;3.16;2.71;0.0;0.0;3723447.88
2021-07-25;Complet de moins de 3 mois - sans rappel;16689.67;976.81;453.32;166.27;38.67;30.61;13.85;12.05;0.0;0.0;24007750.24
2021-07-25;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.44
2021-07-26;Non-vaccinés;150854.28;21420.22;19119.71;9560.09;268.74;200.3;58.19;45.44;8.0;8.0;27205862.05
2021-07-26;Primo dose efficace;37464.92;3439.62;1931.63;916.92;18.09;11.52;7.52;4.82;1.6;0.6;6698749.62
2021-07-26;Complet de moins de 3 mois - sans rappel;90033.34;8116.37;3863.59;1657.92;48.96;38.91;12.84;11.63;1.4;1.4;24097715.66
2021-07-27;Non-vaccinés;124986.43;18371.4;15265.9;7499.4;281.14;200.01;68.01;57.22;17.18;13.3;26862389.77
2021-07-27;Complet de moins de 3 mois - sans rappel;75313.62;7651.74;3095.4;1262.0;72.31;51.89;7.66;7.14;4.65;4.65;24402740.26
2021-07-28;Non-vaccinés;121334.43;17014.72;14512.74;7199.32;277.92;200.21;75.06;53.77;14.34;9.96;26403757.26
2021-07-28;Complet entre 3 mois et 6 mois - sans rappel;20290.79;1693.63;663.34;287.94;37.06;27.9;9.21;8.11;5.7;4.7;6023287.75
2021-07-28;Complet de 6 mois ou plus - sans rappel;77.73;5.88;1.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12606.52
2021-07-30;Primo dose efficace;45541.75;2089.3;1285.89;434.84;23.43;9.8;8.35;4.58;2.43;1.0;5822729.56
2021-07-30;Complet de moins de 3 mois - sans rappel;88014.1900000001;6209.2;3051.03;1151.43;45.35;32.89;9.2;8.2;4.0;3.0;25223104.1
2021-07-30;Complet de 6 mois ou plus - sans rappel;181.14;13.87;5.31;1.21;0.0;0.0;0.0;0.0;0.0;0.0;32388.02
2021-07-31;Non-vaccinés;86533.58;6728.88;6836.18;2785.29;311.39;233.72;86.95;65.68;20.48;14.91;25006460.77
2021-07-31;Primo dose efficace;22732.52;1037.8;644.98;222.75;18.81;13.87;4.9;1.9;4.76;2.33;5701964.86
2021-07-31;Complet de 6 mois ou plus - sans rappel;102.39;11.43;1.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48781.31
2021-07-31;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.68
2021-07-31;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7
2021-08-01;Primo dose récente;4270.51;297.46;276.4;115.29;19.25;15.78;7.93;5.02;0.01;0.01;4570156.81
2021-08-01;Complet entre 3 mois et 6 mois - sans rappel;4682.83;421.08;140.7;56.76;25.89;15.2;4.52;3.25;12.17;11.17;6686744.73
2021-08-01;Complet de 6 mois ou plus - sans rappel;33.77;4.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52850.35
2021-08-01;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.66
2021-08-01;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7
2021-08-02;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.62
2021-08-03;Non-vaccinés;112131.1;16277.42;15422.13;7361.45;430.38;315.76;105.43;80.49;35.88;30.26;24276561.67
2021-08-03;Complet entre 3 mois et 6 mois - sans rappel;24182.88;2334.62;1116.64;429.14;54.76;41.99;9.48;7.44;10.82;8.58;6891095.66
2021-08-04;Complet entre 3 mois et 6 mois - sans rappel;22950.74;2158.4;1053.08;366.61;54.37;45.03;8.75;5.75;15.72;8.98;7101765.42
2021-08-05;Primo dose récente;32614.85;2252.62;2007.86;1025.36;36.3;29.92;7.69;4.01;2.1;2.1;4610955.21
2021-08-06;Complet entre 3 mois et 6 mois - sans rappel;24588.65;2178.07;1056.28;358.5;64.68;54.95;10.15;9.11;12.82;7.86;7527640.44
2021-08-07;Non-vaccinés;77544.95;6380.78;6997.6;2964.11;355.15;250.35;124.63;100.26;26.14;15.07;22783326.07
2021-08-07;Primo dose efficace;25448.94;1059.69;735.97;249.23;17.49;12.28;4.5;4.5;2.1;2.06;5704109.84
2021-08-07;Complet de moins de 3 mois - sans rappel;49314.01;3195.25;2020.29;758.05;65.48;52.61;8.96;6.9;5.43;3.25;26495872.07
2021-08-07;Complet de 6 mois ou plus - sans rappel;437.1;73.24;44.14;27.07;2.03;2.03;0.0;0.0;1.0;1.0;231611.26
2021-08-08;Primo dose récente;4815.61;277.71;288.55;117.15;23.61;17.03;7.76;1.4;0.45;0.45;4394480.56
2021-08-08;Complet de moins de 3 mois - sans rappel;16819.19;979.56;617.82;212.07;56.31;42.05;16.51;13.91;3.86;3.73;26648122.54
2021-08-08;Complet de 6 mois ou plus - sans rappel;233.78;28.71;17.47;13.08;2.05;2.05;0.0;0.0;0.0;0.0;241642.67
2021-08-08;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.56
2021-08-09;Complet - avec rappel de moins de 3 mois;1.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22;0.22;44.89
2021-08-10;Non-vaccinés;123430.48;14853.76;15487.65;7296.24;485.8;336.23;119.7;88.73;38.09;26.1;22245483.15
2021-08-11;Primo dose récente;31223.25;2184.5;2033.02;1033.7;24.8;18.23;9.58;7.69;2.04;2.03;4134351.1
2021-08-11;Primo dose efficace;40087.82;2316.44;1427.45;547.42;32.05;24.57;10.93;10.76;2.06;2.03;5986431.01
